simbli_id,school_name,state,address,city,zipcode,phone_number,fax_number,website
36031560,Development Authority of the City of Milledgeville,GA,"1601 North Columbia Street, Ste. 200",Milledgeville,31061,,,https://developmilledgeville.com/
36031561,Montana School for the Deaf and Blind,MT,3911 Central Avenue  Great,Falls,59405,,,https://www.msdbmustangs.org
36031562,Agar-Blunt-Onida School District 58-3,SD,500 S 8th St,Onida,57564,,,https://www.abo.k12.sd.us/
36031563,Ashe County Schools,NC,320 South St.,Jefferson,256840,3362467175,3362467609,https://www.asheschools.org/
36031564,SLI Inherited School District,GA,,,,,,https://www.eboardsolutions.com
36031565,Dixon School District,MT,411 B Street,Dixon,59831,,,https://www.dixonschool.org
36031566,Brorson School,MT,12917 County Road 344,Sidney,59270,,,https://www.brorsonschool.com
36031567,Leggett Valley Unified School District,CA,"P.O Box 186, 1 School Way",Leggett,95585,,,http://www.leggett.k12.ca.us
36031568,Lincoln School District,MT,Box 39,Lincoln,,,,https://sites.google.com/a/lincoln.k12.mt.us/webpage2/
36031569,Earlham CSD,IA,535 N. Chestnut Ave,Earlham,50072,5157582214,,https://ecsdcards.com/
36031572,Foothills Regional High School,GA,"2415 Jefferson Road, Suite B",Athens,30607,7063959775,7063955714,http://www.foothillsrhs.org
36031573,Ducor Union Elementary School District,CA,23761 Avenue 56,Ducor,93218,,,http://www.ducorschool.com
36031574,Gila County Provisional Community College District,AZ,,,,,,https://gilaccc.org/
36031575,Calhoun County Schools,AL,4400 McClellan Blvd.,Anniston,36206,2567417400,2562375332,https://www.calhouncountyschools.com/
36031576,Graves ESD,CA,15 McFadden Road,Salinas,93908,8314226392,8314223211,http://sites.google.com/gravesschool.net/graves-elementary-school/home
36031577,Chualar Union SD,CA,"24285 Lincoln Street, P.O. BOX 188",Chualar,93925,8316792313,,https://www.chualarusd.com/
36031579,Cambrian SD,CA,4115 Jacksol Dr.  San,Jose,95124,4083772103,4083775944,https://www.cambriansd.org/
36031580,St. Mary Parish School Board,LA,474 Hwy. 317,Centerville,70522,3378369661,3378365461,http://www.stmaryk12.net
36031581,CORE Butte Charter School,CA,2847 Notre Dame Blvd.,Chico,95928,5308094152,,https://www.corebutte.org/
36031582,SLI PRM,GA,5120 Sugarloaf Parkway,Lawrenceville,30043,,,
36031595,Northeast Community School District,IA,1450 370th Ave - PO Box 66  Goose,Lake,52750,5635772249,5635772450,https://www.northeastcsd.org/
36031596,Discovery Regional High School,GA,221 N. Robinson Street,Lenox,31637,,,https://www.discoveryregional.org/
36031597,Falcon Ridge Public Charter School,ID,278 South Ten Mile Road,Kuna,83634,2089229228,,http://falconridgecharter.com
36031598,Russellville City Schools,AL,1945 Waterloo Road,Russellville,35653,2563312000,2563327323,http://www.rcs.k12.al.us/
36031599,Bear Paw School ,MT,29815 Clear Creek Rd,Chinook,59523,,,
36031601,Luther School ,MT,4 Luther Roscoe Road,Luther,59068,,,http://www.lutherschool.com
36031602,Chinook Public Schools,MT,PO Box 1059,Chinook,59523,,,https://chinookschools.org
36031603,Cleveland School,MT,9785 Peoples Creek Road,Chinook,59523,,,
36031604,Audubon CSD,IA,800 Third Ave,Audubon,50025,7125632607,7125633607,https://www.audubon.k12.ia.us/
36031605,Terrell County Charter Schools,GA,"761 1st Avenue SE, P.O. Box 151",Dawson,39842,2299954425,2299954632,https://www.terrell.k12.ga.us/
36031606,Midland CSD,IA,"106 West Webster St., P.O. Box 109",Wyoming,52362,3192595340,5634882253,https://www.midland.k12.ia.us/
36031607,"SAU 39 - Amherst, Mont Vernon, Souhegan Cooperative School Districts",NH,1 School Street,Amherst,03031,6036732690,,http://sau39.org
36031608,Indianola Community School District,IA,1301 E 2nd Ave,Indianola,50125,5159619500,5159619505,https://www.indianola.k12.ia.us/
36031609,Fulton County Schools,GA,6201 Powers Ferry Road NW,Atlanta,30339,4702543600,,https://www.fultonschools.org/
36031610,Clarke CSD,IA,,,,,,http://www.clarkecsd.org
36031611,Interstate 35 CSD,IA,"405 E. North Street, PO Box 79",Truro,50257,6417654291,,http://roadrunnerpride.org
36031612,Shepherd School District,MT,7842 Shepherd Road,Shepherd,59079,,,https://www.shepherd.k12.mt.us
36031613,Fremont USD,CA,4210 Technology Dr.,Fremont,94538,5106572350,,https://fremontunified.org/
36031614,Culver City USD,CA,4034 Irving Place,Culver City,90232,3108424220,,https://www.ccusd.org/
36031615,Big Oak Flat - Groveland USD,CA,19177 State Highway 120,Groveland,95321,2099625765,2099626108,https://www.bofg.org/
36031616,Grinnell-Newburg CSD,IA,925 Broad Street,Grinnel,50112,6412362700,6412362699,https://www.grinnell-k12.org/
36031617,Deer Creek School,MT,12 County Road 564,Glendive,59330,,,
36031619,Slater School District,MO,,,,,,https://www.slaterschools.net/
36031620,Underwood CSD,IA,,,,,,http://underwoodschools.org
36031621,Attalla City Schools,AL,101 Case Avenue Southeast,Attalla,35954,2565388051,2565388388,https://www.attalla.k12.al.us/
36031622,Mt. Vernon School District,IA,525 Palisades Road SW  Mount,Vernon,52314,3198958845,,https://mvcsd.org/
36031623,Plaquemines Parish School Board,LA,1484 Woodland Hwy  Belle,Chasse,70037,5045956400,,https://www.ppsb.org/
36031624,Tripp-Delmont School District,SD,105 S. Sloan Street,Tripp,57376,6059356766,6059356507,https://www.tridel.k12.sd.us/
36031625,Winters Joint Unified School District,CA,909 W. Grant Ave.,Winters,95694,5307956100,5307956114,https://www.wintersjusd.org/en-US
36031626,Centennial Academy,GA,531 Luckie Street NW,Atlanta,30313,4048028550,8449322312,https://www.centennialacademycharter.org/
36031627,Southeast Valley CSD,IA,,,,,,https://www.southeastvalley.org/
36031628,Vernon Parish Schools,LA,201 Belview Road,Leesville,71446,3372393401,,http://vpsb.us
36031629,Big Sur USD,CA,69325 Highway 1  Big,Sur,93920,8059274507,,https://www.bigsurunified.org/
36031630,Hoover City Schools,AL,2810 Metropolitan Way,Hoover,35243,2054391000,,https://www.hoovercityschools.net/
36031631,Eagle Grove CSD,IA,325 N. Commercial  Eagle,Grove,50533,5154484749,5154483156,
36031632,Marengo County Schools,AL,101 North Shiloh,Linden,36748,3342954123,,https://www.marengo.k12.al.us/
36031633,Archie R-V,MO,,,,,,https://www.archie.k12.mo.us/
36031634,Hannibal School District,MO,,,,,,https://www.hannibal60.com/
36031635,Fruitland School District,ID,401 Iowa Ave. P.O. Box A,Fruitland,83619,2084523595,2084526430,http://fruitlandschools.org
36031636,Hubbard-Radcliffe CSD,IA,200 Chestnut,Hubbard,50122,6418642211,,https://www.southhardin.k12.ia.us/
36031637,Eldora-New Providence CSD,IA,1010 Edgington Ave.,Eldora,50627,6419395631,,https://www.southhardin.k12.ia.us/
36031640,Oakland Military Institute College Preparatory Academy,CA,3877 Lusk Street,Oakland,94608,,,https://www.oakmil.org/
36031641,Twin Hills Union ESD,CA,700 Watertrough Rd,Sebastopol,95472,7078230871,7078235832,https://www.twinhillsusd.org/
36031642,First 5 California,CA,2389 Gateway Oaks Dr. Suite 260,Sacramento,95833,9162631050,9162631360,https://www.ccfc.ca.gov/
36031643,DeSmet Public School,MT,6355 Padre Lane,Missoula,59808,,,https://desmetschool.org
36031644,Laguna Beach USD,CA,550 Blumont St.  Laguna,Beach,92651,9494977700,9494976021,https://www.lbusd.org/
36031645,Big Lagoon Union ESD,CA,269 Big Lagoon Park Rd,Trinidad,95570,707677368,,http://www.biglagoon.org/
36031646,Burnt Ranch ESD,CA,P.O Box 39  Burnt,Ranch,95527,5306292543,,https://www.bresd.org/#
36031647,Camanche CSD,IA,702 13th Avenue,Camanche,52730,5632593000,5632593005,https://www.camanche.k12.ia.us/
36031648,Douglas City ESD,CA,100 School House Rd,Douglas City,96024,5306236350,5306233412,
36031649,Kootenai Bridge Academy,ID,637 Park Dr  Coeur,d'Alene,83814,2089304515,2089304791,https://www.kootenaibridgeacademy.org/
36031650,Cutten ESD,CA,4182 Walnut Dr.,Eureka,95503,7074413900,7074413906,https://cuttensd.org/
36031651,Monument Academy,CO,1150 Village Ridge Point,Monument,80132,7194811950,,https://www.monumentacademy.net/
36031652,Maple Creek ESD,CA,15933 Maple Creek Route,Korbel,95550,7076685596,7076684132,https://maplecreekschool.org/
36031653,Independence CSD,IA,1207 1st St W,Independence,50644,3193347400,3193347404,https://www.indeek12.org/
36031654,Spring Creek School,MT,1 Lakeshore Drive,Decker,59025,,,
36031655,Storm Lake CSD,IA,419 Lake Avenue  Storm,Lake,50588,7127328060,7127328063,https://www.slcsd.org/
36031656,Pickens County School District,AL,377 LaDow Center Circle,Carrollton,35447,2053672080,2053678404,https://www.pickenscountyschools.net/
36031657,Fort Dodge Community School District,IA,109 North 25th Street  Fort,Dodge,50501,5155761161,5155761988,https://www.fdschools.org/
36031658,Columbus CSD,IA,1208 Colton Street  Columbus,Junction,52738,3197282911,3197288750,https://www.columbus.k12.ia.us/
36031659,Andrew Community School District,IA,13 S. Marion St.,Andrew,52030,5636723221,5636729750,https://www.andrew.k12.ia.us/
36031660,Delwood CSD,IA,311 Delmar Ave,Delmar,52037,5636744164,5636744134,https://www.delwood.k12.ia.us/
36031661,Kircher School District,MT,331 Kircher Creek Rd  Miles City,,59301,,,https://custercountymt.gov/schools/kircher-school-district/
36031662,Zurich School District,MT,265 Park Rd,Zurich,59547,,,
36031663,Whittier Union High School District,CA,9401 S. Painter Ave.,Whittier,90605,5626988121,,https://www.wuhsd.org/
36031664,Cupertino Union School District,CA,10301 Vista Drive,Cupertino,95014,4082523000,,https://www.cusdk8.org/
36031665,Madison City Schools,AL,211 Celtic Drive,Madison,35758,2564648370,2564648291,https://www.madisoncity.k12.al.us/district
36031666,Fall River Joint Unified School District,CA,20375 Tamarack Avenue,Burney,96013,5303354538,5303353115,https://www.frjusd.org/
36031667,Newell-Fonda CSD,IA,205 Clark St PO Box 297,Newell,50568,7122723325,7122724276,https://www.newell-fonda.k12.ia.us/
36031668,West Delaware County CSD,IA,701 New St.,Manchester,52057,56392735154,5639272785,https://www.w-delaware.k12.ia.us/
36031669,Mountainburg Public Schools,AR,,,,,,https://www.mountainburg.org/
36031673,Mississippi School Boards Association,MS,380 Zurich Drive,Ridgeland,39157,,,https://www.msbaonline.org/
36031676,Aberdeen School District,MS,,,,,,
36031677,Alcorn County School District ,MS,,,,,,
36031678,Amite County School District ,MS,,,,,,
36031679,Amory School District ,MS,,,,,,
36031680,Attala County School District ,MS,,,,,,
36031681,Baldwyn School District ,MS,,,,,,
36031682,Bay St Louis Waveland School District ,MS,,,,,,
36031683,Benton County School District ,MS,,,,,,
36031684,Biloxi Public School District ,MS,,,,,,
36031685,Booneville School District ,MS,,,,,,
36031686,Brookhaven School District ,MS,,,,,,
36031687,Calhoun County School District ,MS,,,,,,
36031688,Canton Public School District ,MS,,,,,,
36031689,Carroll County School District ,MS,,,,,,
36031690,Chickasaw County School District ,MS,,,,,,
36031691,Choctaw County School District ,MS,,,,,,
36031692,Claiborne County School District ,MS,,,,,,
36031693,Clarksdale Municipal School District ,MS,,,,,,
36031694,Cleveland School District ,MS,,,,,,
36031695,Clinton Public School District ,MS,,,,,,
36031696,Coahoma County School District ,MS,,,,,,
36031697,Columbia School District ,MS,,,,,,
36031698,Columbus Municipal School District,MS,,,,,,
36031699,Copiah County School District ,MS,,,,,,
36031700,Covington County School District ,MS,,,,,,
36031701,Desoto County School District ,MS,,,,,,
36031702,East Jasper Consolidated School District ,MS,,,,,,
36031703,East Tallahatchie Consolidated School District ,MS,,,,,,
36031704,Enterprise School District ,MS,,,,,,
36031705,Forest Municipal School District ,MS,,,,,,
36031706,Forrest County Ag High School ,MS,,,,,,
36031707,Forrest County School District ,MS,,,,,,
36031708,Franklin County School District ,MS,,,,,,
36031709,George County School District ,MS,,,,,,
36031710,Greene County School District ,MS,,,,,,
36031711,Greenville Public School District ,MS,,,,,,
36031712,Greenwood-Leflore Consolidated School District ,MS,,,,,,
36031713,Grenada School District ,MS,,,,,,
36031714,Hancock County School District ,MS,,,,,,
36031715,Harrison County School District ,MS,,,,,,
36031716,Hattiesburg Public School District ,MS,,,,,,
36031717,Hazlehurst City School District ,MS,,,,,,
36031718,Hinds County School District ,MS,,,,,,
36031719,Hollandale School District,MS,,,,,,
36031720,Holly Springs School District ,MS,,,,,,
36031721,Holmes County Consolidated School District ,MS,,,,,,
36031722,Humphreys County School District ,MS,,,,,,
36031723,Itawamba County School District ,MS,,,,,,
36031724,Jackson County School District ,MS,,,,,,
36031725,Jackson Public School District ,MS,,,,,,
36031726,Jefferson County School District ,MS,,,,,,
36031727,Jefferson Davis County School District ,MS,,,,,,
36031728,Jones County School District ,MS,,,,,,
36031729,Kemper County School District ,MS,,,,,,
36031730,Kosciusko School District ,MS,,,,,,
36031731,Lafayette County School District ,MS,,,,,,
36031732,Lamar County School District ,MS,,,,,,
36031733,Lauderdale County School District ,MS,,,,,,
36031734,Laurel School District ,MS,,,,,,
36031735,Lawrence County School District ,MS,,,,,,
36031736,Leake County School District ,MS,,,,,,
36031737,Lee County School District ,MS,,,,,,
36031738,Leland School District ,MS,,,,,,
36031739,Lincoln County School District ,MS,,,,,,
36031740,Long Beach School District ,MS,,,,,,
36031741,Louisville Municipal School District ,MS,,,,,,
36031742,Lowndes County School District ,MS,,,,,,
36031743,Madison County School District ,MS,,,,,,
36031744,Marion County School District ,MS,,,,,,
36031745,Marshall County School District ,MS,,,,,,
36031746,Mccomb School District ,MS,,,,,,
36031747,Meridian Public School District ,MS,,,,,,
36031748,Monroe County School District ,MS,,,,,,
36031749,Moss Point Separate School District ,MS,,,,,,
36031750,Natchez-Adams School District ,MS,,,,,,
36031751,Neshoba County School District ,MS,,,,,,
36031752,Nettleton School District ,MS,,,,,,
36031753,New Albany Public School District ,MS,,,,,,
36031754,Newton Municipal School District ,MS,,,,,,
36031755,Newton County School District ,MS,,,,,,
36031756,North Bolivar Consolidated School District ,AL,,,,,,
36031757,North Panola School District ,MS,,,,,,
36031758,North Pike School District ,MS,,,,,,
36031759,North Tippah School District ,MS,,,,,,
36031760,Noxubee County School District ,MS,,,,,,
36031761,Ocean Springs School District ,MS,1018 Porter Avenue  Ocean,Springs,39564,2288754236,,https://www.ossdms.org/discoverossd/school-board-policies
36031762,Okolona Separate School District ,MS,,,,,,
36031763,Oxford School District ,MS,,,,,,
36031764,Pascagoula-Gautier School District ,MS,,,,,,
36031765,Pass Christian Public School District ,MS,,,,,,
36031766,Pearl Public School District ,MS,,,,,,
36031767,Pearl River County School District ,MS,,,,,,
36031768,Perry County School District ,MS,,,,,,
36031769,Petal School District ,MS,,,,,,
36031770,Philadelphia Public School District ,MS,,,,,,
36031771,Magnolia School District,MS,380 Zurich Drive,Ridgeland,39157,6019242001,8883676722,https://www.msbaonline.org/
36031772,Picayune School District ,MS,,,,,,
36031773,Pontotoc City School District ,MS,,,,,,
36031774,Pontotoc County School District ,MS,,,,,,
36031775,Poplarville Separate School District ,MS,,,,,,
36031776,Prentiss County School District ,MS,,,,,,
36031777,Quitman County School District ,MS,,,,,,
36031778,Quitman School District ,MS,,,,,,
36031779,Rankin County School District ,MS,,,,,,
36031780,Richton School District ,MS,,,,,,
36031781,Scott County School District ,MS,,,,,,
36031782,Senatobia Municipal School District ,MS,,,,,,
36031783,Simpson County School District ,MS,,,,,,
36031784,Smith County School District ,MS,,,,,,
36031785,South Delta School District ,MS,,,,,,
36031786,South Panola School District ,MS,,,,,,
36031787,South Pike School District ,MS,,,,,,
36031788,South Tippah School District ,MS,,,,,,
36031789,Starkville-Oktibbeha Consolidated School District ,MS,,,,,,
36031790,Stone County School District ,MS,,,,,,
36031791,Sunflower County Consolidated School District ,MS,,,,,,
36031792,Tate County School District ,MS,,,,,,
36031793,Tishomingo County School District ,MS,,,,,,
36031794,Tunica County School District ,MS,,,,,,
36031795,Tupelo Public School District ,MS,,,,,,
36031796,Union Public School District ,MS,,,,,,
36031797,Union County School District ,MS,,,,,,
36031798,Vicksburg Warren School District ,MS,,,,,,
36031799,Walthall County School District ,MS,,,,,,
36031800,Water Valley School District ,MS,,,,,,
36031801,Wayne County School District ,MS,,,,,,
36031802,Webster County School District ,MS,,,,,,
36031804,West Bolivar Consolidated School District ,MS,,,,,,
36031805,West Point Consolidated School District ,MS,,,,,,
36031806,West Tallahatchie School District ,MS,,,,,,
36031807,Western Line School District ,MS,,,,,,
36031808,Wilkinson County School District ,MS,,,,,,
36031809,Winona-Montgomery Consolidated School District ,MS,,,,,,
36031810,Yazoo City Municipal School District ,MS,,,,,,
